host_name,host_ip,endpoint_id,base_url,reachable,model_id,model_key
x1-370,192.168.1.241,1,http://100.64.43.123:8088/v1,1,1,lmstudio-xwing.ornith-1.0-9b
x1-370,192.168.1.241,1,http://100.64.43.123:8088/v1,1,2,lmstudio-deathstar.qwen3.5-0.8b-claude-4.6-opus-reasoning-distilled
x1-370,192.168.1.241,1,http://100.64.43.123:8088/v1,1,3,lmstudio-deathstar.refinedtoolcallv5-3b
