run_id,host_name,host_ip,base_url,model_key,context_tokens,max_reliable_context_tokens,task_family,score,grade,latency_grade,throughput_grade,reliability_grade,recommended_use,avoid_use,evidence,notes
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,vibethinker-3b-hermes,,,long_context,0.5930,C,D,D,A,draft-only; require stronger review,avoid high-risk work unless task-specific checks pass,task=long_context; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=23.697; tps=4.802; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,vibethinker-3b-hermes,,,repo_work,0.8851,B,B,C,A,preferred for this task family,avoid high-risk work unless task-specific checks pass,task=repo_work; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=2.101; tps=9.351; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,vibethinker-3b-hermes,,,safety,0.8012,B,A,C,A,usable with review,avoid high-risk work unless task-specific checks pass,task=safety; ok_rate=1.00; eval_ok_rate=0.50; eval_score=0.8021; ttft=1.715; tps=10.739; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784130000,beelink-ryzen-7-mini-pc,192.168.1.241,http://100.85.72.121:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
