host_name,host_ip,endpoint_id,base_url,reachable,model_id,model_key
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,1,refinedtoolcallv5-3b
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,2,text-embedding-nomic-embed-text-v1.5
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,3,orinth-1.0-9b
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,4,liquid/lfm2.5-1.2b
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,5,qwen3.6-28b-reap20-a3b
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,6,vibethinker-3b-heretic_decensored
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,7,google/gemma-4-12b-qat
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,8,vibethinker-3b-hermes
beelink-ryzen-7-mini-pc,192.168.1.241,1,http://100.85.72.121:1234/v1,1,9,qwen3.6-14b-a3b-vibeforged-v2
