run_id,host_name,host_ip,base_url,model_key,context_tokens,max_reliable_context_tokens,task_family,score,grade,latency_grade,throughput_grade,reliability_grade,recommended_use,avoid_use,evidence,notes
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,refinedtoolcallv5-3b,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,refinedtoolcallv5-3b,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,refinedtoolcallv5-3b,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,refinedtoolcallv5-3b,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,vibethinker-3b-i1,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b-claude-4.6-opus-reasoning-distilled,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,lfm2.5-8b-a1b,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-4b,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784125118,scott-optiplex-9030-aio,192.168.1.241,http://scott-optiplex-9030-aio.tailcb8954.ts.net:1234/v1,qwen3.5-2b,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
