run_id,host_name,host_ip,base_url,model_key,task_family,load_s,ttft_med,tps_med,ok_rate,eval_ok_rate,eval_score_avg,cases
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,agent_planning,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,long_context,,,,0.00,0.00,0.0000,2
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,repo_work,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,safety,,,,0.00,0.00,0.0000,2
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,operational_health,109.725,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,structured_output,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,coding,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,debugging,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,agent_planning,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,long_context,,,,0.00,0.00,0.0000,2
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,repo_work,,,,0.00,0.00,0.0000,1
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,safety,,,,0.00,0.00,0.0000,2
